Region|construct|question|question_header|question_subheader|answer_type|count_met|count_students|pct_met|report_group|student_group|ext_reference_cleaned|School|lt10supp|rank_order|count_lt10supp|compsupp|flag_supp|count_met_og|count_students_og|suppression_notes|year
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|64|230|0.278260869565217|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|64|230|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|189|670|0.282089552238806|First Generation Status|First Generation||All Schools|0|2|0|0|0|189|670|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|0|34|0|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|0|34|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|89|348|0.255747126436782|Gender|Male||All Schools|0|2|0|0|0|89|348|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|164|518|0.316602316602317|Gender|Female||All Schools|0|3|0|0|0|164|518|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|61|158|0.386075949367089|Grade Level|10th Grade||All Schools|0|1|0|0|0|61|158|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|72|195|0.369230769230769|Grade Level|9th Grade||All Schools|0|2|0|0|0|72|195|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|63|261|0.241379310344828|Grade Level|12th Grade||All Schools|0|3|0|0|0|63|261|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|57|286|0.199300699300699|Grade Level|11th Grade||All Schools|0|4|0|0|0|57|286|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|||1|Race/Ethnicity|Unknown||All Schools|1|1|1|0|1|1|1|student count less than 10, suppressed|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|||0.538461538461538|Race/Ethnicity|Asian/Asian American||All Schools|0|2|1|1|1|7|13|student count less than 10, suppressed|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|32|62|0.516129032258065|Race/Ethnicity|Black/African American||All Schools|0|3|1|0|0|32|62|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|55|214|0.257009345794392|Race/Ethnicity|White||All Schools|0|4|1|0|0|55|214|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|86|251|0.342629482071713|Race/Ethnicity|Multiracial||All Schools|0|5|1|0|0|86|251|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|72|359|0.200557103064067|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|1|0|0|72|359|na|2024
RegionB|DC|q19g|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Friends|Rank|197|685|0.287591240875912|Race/Ethnicity|Students of Color||All Schools|0|7|1|0|0|197|685|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|383|900|0.425555555555556|All|All||All Schools|0|1|0|0|0|383|900|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|69|230|0.3|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|69|230|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|314|670|0.46865671641791|First Generation Status|First Generation||All Schools|0|2|0|0|0|314|670|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|34|34|1|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|34|34|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|223|348|0.640804597701149|Gender|Male||All Schools|0|2|0|0|0|223|348|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|126|518|0.243243243243243|Gender|Female||All Schools|0|3|0|0|0|126|518|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|63|158|0.39873417721519|Grade Level|10th Grade||All Schools|0|1|0|0|0|63|158|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|97|195|0.497435897435897|Grade Level|9th Grade||All Schools|0|2|0|0|0|97|195|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|102|261|0.390804597701149|Grade Level|12th Grade||All Schools|0|3|0|0|0|102|261|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|121|286|0.423076923076923|Grade Level|11th Grade||All Schools|0|4|0|0|0|121|286|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|||1|Race/Ethnicity|Unknown||All Schools|1|1|1|0|1|1|1|student count less than 10, suppressed|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|||0.615384615384615|Race/Ethnicity|Asian/Asian American||All Schools|0|2|1|1|1|8|13|student count less than 10, suppressed|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|42|62|0.67741935483871|Race/Ethnicity|Black/African American||All Schools|0|3|1|0|0|42|62|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|88|214|0.411214953271028|Race/Ethnicity|White||All Schools|0|4|1|0|0|88|214|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|143|251|0.569721115537849|Race/Ethnicity|Multiracial||All Schools|0|5|1|0|0|143|251|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|101|359|0.28133704735376|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|1|0|0|101|359|na|2024
RegionB|DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|294|685|0.429197080291971|Race/Ethnicity|Students of Color||All Schools|0|7|1|0|0|294|685|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|286|900|0.317777777777778|All|All||All Schools|0|1|0|0|0|286|900|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|66|230|0.28695652173913|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|66|230|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|220|670|0.328358208955224|First Generation Status|First Generation||All Schools|0|2|0|0|0|220|670|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|1|34|0.0294117647058824|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|1|34|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|125|348|0.359195402298851|Gender|Male||All Schools|0|2|0|0|0|125|348|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|160|518|0.308880308880309|Gender|Female||All Schools|0|3|0|0|0|160|518|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|63|158|0.39873417721519|Grade Level|10th Grade||All Schools|0|1|0|0|0|63|158|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|64|195|0.328205128205128|Grade Level|9th Grade||All Schools|0|2|0|0|0|64|195|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|69|261|0.264367816091954|Grade Level|12th Grade||All Schools|0|3|0|0|0|69|261|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|90|286|0.314685314685315|Grade Level|11th Grade||All Schools|0|4|0|0|0|90|286|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|||1|Race/Ethnicity|Unknown||All Schools|1|1|1|0|1|1|1|student count less than 10, suppressed|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|||0.538461538461538|Race/Ethnicity|Asian/Asian American||All Schools|0|2|1|1|1|7|13|student count less than 10, suppressed|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|32|62|0.516129032258065|Race/Ethnicity|Black/African American||All Schools|0|3|1|0|0|32|62|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|55|214|0.257009345794392|Race/Ethnicity|White||All Schools|0|4|1|0|0|55|214|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|89|251|0.354581673306773|Race/Ethnicity|Multiracial||All Schools|0|5|1|0|0|89|251|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|102|359|0.284122562674095|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|1|0|0|102|359|na|2024
RegionB|DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|230|685|0.335766423357664|Race/Ethnicity|Students of Color||All Schools|0|7|1|0|0|230|685|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|312|900|0.346666666666667|All|All||All Schools|0|1|0|0|0|312|900|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|34|230|0.147826086956522|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|34|230|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|278|670|0.414925373134328|First Generation Status|First Generation||All Schools|0|2|0|0|0|278|670|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|1|34|0.0294117647058824|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|1|34|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|93|348|0.267241379310345|Gender|Male||All Schools|0|2|0|0|0|93|348|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|218|518|0.420849420849421|Gender|Female||All Schools|0|3|0|0|0|218|518|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|55|158|0.348101265822785|Grade Level|10th Grade||All Schools|0|1|0|0|0|55|158|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|65|195|0.333333333333333|Grade Level|9th Grade||All Schools|0|2|0|0|0|65|195|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|102|261|0.390804597701149|Grade Level|12th Grade||All Schools|0|3|0|0|0|102|261|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|90|286|0.314685314685315|Grade Level|11th Grade||All Schools|0|4|0|0|0|90|286|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|||1|Race/Ethnicity|Unknown||All Schools|1|1|1|0|1|1|1|student count less than 10, suppressed|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|||0.538461538461538|Race/Ethnicity|Asian/Asian American||All Schools|0|2|1|1|1|7|13|student count less than 10, suppressed|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|34|62|0.548387096774194|Race/Ethnicity|Black/African American||All Schools|0|3|1|0|0|34|62|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|55|214|0.257009345794392|Race/Ethnicity|White||All Schools|0|4|1|0|0|55|214|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|54|251|0.215139442231076|Race/Ethnicity|Multiracial||All Schools|0|5|1|0|0|54|251|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|161|359|0.448467966573816|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|1|0|0|161|359|na|2024
RegionB|DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|256|685|0.373722627737226|Race/Ethnicity|Students of Color||All Schools|0|7|1|0|0|256|685|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|779|1027|0.758519961051607|All|All||All Schools|0|1|0|0|0|779|1027|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|246|293|0.839590443686007|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|246|293|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|533|734|0.726158038147139|First Generation Status|First Generation||All Schools|0|2|0|0|0|533|734|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|34|34|1|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|34|34|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|32|94|0.340425531914894|Gender|Unknown||All Schools|0|2|0|0|0|32|94|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|269|381|0.706036745406824|Gender|Male||All Schools|0|3|0|0|0|269|381|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|444|518|0.857142857142857|Gender|Female||All Schools|0|4|0|0|0|444|518|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|126|158|0.79746835443038|Grade Level|10th Grade||All Schools|0|1|0|0|0|126|158|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|160|226|0.707964601769911|Grade Level|9th Grade||All Schools|0|2|0|0|0|160|226|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|271|317|0.854889589905363|Grade Level|11th Grade||All Schools|0|3|0|0|0|271|317|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|222|326|0.680981595092024|Grade Level|12th Grade||All Schools|0|4|0|0|0|222|326|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|12|14|0.857142857142857|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|12|14|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|58|62|0.935483870967742|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|58|62|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|32|95|0.336842105263158|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|32|95|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|149|214|0.696261682242991|Race/Ethnicity|White||All Schools|0|4|0|0|0|149|214|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|235|251|0.936254980079681|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|235|251|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|293|391|0.749360613810742|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|293|391|na|2024
RegionB|PS|q22a|What is the highest level of education you expect to obtain?||Education Level|598|718|0.832869080779944|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|598|718|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|841|1027|0.818889970788705|All|All||All Schools|0|1|0|0|0|841|1027|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|179|293|0.610921501706485|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|179|293|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|662|734|0.901907356948229|First Generation Status|First Generation||All Schools|0|2|0|0|0|662|734|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|34|34|1|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|34|34|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|63|94|0.670212765957447|Gender|Unknown||All Schools|0|2|0|0|0|63|94|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|259|381|0.679790026246719|Gender|Male||All Schools|0|3|0|0|0|259|381|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|485|518|0.936293436293436|Gender|Female||All Schools|0|4|0|0|0|485|518|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|135|158|0.854430379746835|Grade Level|10th Grade||All Schools|0|1|0|0|0|135|158|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|225|226|0.995575221238938|Grade Level|9th Grade||All Schools|0|2|0|0|0|225|226|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|221|317|0.697160883280757|Grade Level|11th Grade||All Schools|0|3|0|0|0|221|317|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|260|326|0.797546012269939|Grade Level|12th Grade||All Schools|0|4|0|0|0|260|326|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|13|14|0.928571428571429|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|13|14|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|13|62|0.209677419354839|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|13|62|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|63|95|0.663157894736842|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|63|95|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|183|214|0.855140186915888|Race/Ethnicity|White||All Schools|0|4|0|0|0|183|214|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|210|251|0.836653386454183|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|210|251|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|359|391|0.918158567774936|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|359|391|na|2024
RegionB|PS|q23a|Does your family expect you to pursue some form of post-high school education (apprenticeship, 1 or 2 year certificate, 2 or 4 year college degree)?||Likeliness|595|718|0.828690807799443|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|595|718|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|847|933|0.907824222936763|All|All||All Schools|0|1|0|0|0|847|933|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|167|230|0.726086956521739|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|167|230|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|680|703|0.96728307254623|First Generation Status|First Generation||All Schools|0|2|0|0|0|680|703|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|34|34|1|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|34|34|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|326|381|0.855643044619423|Gender|Male||All Schools|0|2|0|0|0|326|381|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|487|518|0.94015444015444|Gender|Female||All Schools|0|3|0|0|0|487|518|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|104|158|0.658227848101266|Grade Level|10th Grade||All Schools|0|1|0|0|0|104|158|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|194|195|0.994871794871795|Grade Level|9th Grade||All Schools|0|2|0|0|0|194|195|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|255|286|0.891608391608392|Grade Level|11th Grade||All Schools|0|3|0|0|0|255|286|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|294|294|1|Grade Level|12th Grade||All Schools|0|4|0|0|0|294|294|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|||0|Race/Ethnicity|Unknown||All Schools|1|1|1|0|1|0|1|student count less than 10, suppressed|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|||1|Race/Ethnicity|Asian/Asian American||All Schools|0|2|1|1|1|14|14|student count less than 10, suppressed|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|39|62|0.629032258064516|Race/Ethnicity|Black/African American||All Schools|0|3|1|0|0|39|62|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|183|214|0.855140186915888|Race/Ethnicity|White||All Schools|0|4|1|0|0|183|214|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|220|251|0.876494023904382|Race/Ethnicity|Multiracial||All Schools|0|5|1|0|0|220|251|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|391|391|1|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|1|0|0|391|391|na|2024
RegionB|SS|q24a|Does your school provide adequate support to help you plan for what you want to do after high school?||Likeliness|664|718|0.924791086350975|Race/Ethnicity|Students of Color||All Schools|0|7|1|0|0|664|718|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|639|868|0.736175115207373|All|All||All Schools|0|1|0|0|0|639|868|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|134|197|0.680203045685279|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|134|197|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|505|671|0.752608047690015|First Generation Status|First Generation||All Schools|0|2|0|0|0|505|671|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|34|34|1|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|34|34|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|349|381|0.916010498687664|Gender|Male||All Schools|0|2|0|0|0|349|381|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|256|453|0.565121412803532|Gender|Female||All Schools|0|3|0|0|0|256|453|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|127|158|0.80379746835443|Grade Level|10th Grade||All Schools|0|1|0|0|0|127|158|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|127|195|0.651282051282051|Grade Level|9th Grade||All Schools|0|2|0|0|0|127|195|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|123|253|0.486166007905138|Grade Level|11th Grade||All Schools|0|3|0|0|0|123|253|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|262|262|1|Grade Level|12th Grade||All Schools|0|4|0|0|0|262|262|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|||0|Race/Ethnicity|Unknown||All Schools|1|1|1|0|1|0|1|student count less than 10, suppressed|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|||0.769230769230769|Race/Ethnicity|Asian/Asian American||All Schools|0|2|1|1|1|10|13|student count less than 10, suppressed|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|62|62|1|Race/Ethnicity|Black/African American||All Schools|0|3|1|0|0|62|62|na|2024
