Region|construct|question|question_header|question_subheader|answer_type|count_met|count_staffs|pct_met|report_group|staff_group|ext_reference_cleaned|School|lt10supp|rank_order|count_lt10supp|compsupp|flag_supp|count_met_og|count_staffs_og|suppression_notes|year
RegionB|FA|q07f|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Scholarships|Yes/No|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q07f|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Scholarships|Yes/No|22|33|0.666666666666667|Race/Ethnicity|White||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|FA|q08a|What percentage of students do you think can afford to attend a 4-year college using financial aid, scholarships, and family resources? Percentage Slider||Continuous|22|44|0.5|All|All||All Schools|0|1|0|0|0|22|44|na|2024
RegionB|FA|q08a|What percentage of students do you think can afford to attend a 4-year college using financial aid, scholarships, and family resources? Percentage Slider||Continuous|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q08a|What percentage of students do you think can afford to attend a 4-year college using financial aid, scholarships, and family resources? Percentage Slider||Continuous|22|33|0.666666666666667|Gender|Male||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|FA|q08a|What percentage of students do you think can afford to attend a 4-year college using financial aid, scholarships, and family resources? Percentage Slider||Continuous|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q08a|What percentage of students do you think can afford to attend a 4-year college using financial aid, scholarships, and family resources? Percentage Slider||Continuous|22|33|0.666666666666667|Race/Ethnicity|White||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|FA|q11c|How much do you know about the following options?|Washington College Grant|Knowledgeable|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|FA|q11c|How much do you know about the following options?|Washington College Grant|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11c|How much do you know about the following options?|Washington College Grant|Knowledgeable|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q11c|How much do you know about the following options?|Washington College Grant|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11c|How much do you know about the following options?|Washington College Grant|Knowledgeable|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q11d|How much do you know about the following options?|College Bound Scholarship|Knowledgeable|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|FA|q11d|How much do you know about the following options?|College Bound Scholarship|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11d|How much do you know about the following options?|College Bound Scholarship|Knowledgeable|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q11d|How much do you know about the following options?|College Bound Scholarship|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11d|How much do you know about the following options?|College Bound Scholarship|Knowledgeable|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q11e|How much do you know about the following options?|Federal Financial Aid resources|Knowledgeable|11|44|0.25|All|All||All Schools|0|1|0|0|0|11|44|na|2024
RegionB|FA|q11e|How much do you know about the following options?|Federal Financial Aid resources|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11e|How much do you know about the following options?|Federal Financial Aid resources|Knowledgeable|11|33|0.333333333333333|Gender|Male||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|FA|q11e|How much do you know about the following options?|Federal Financial Aid resources|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11e|How much do you know about the following options?|Federal Financial Aid resources|Knowledgeable|11|33|0.333333333333333|Race/Ethnicity|White||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|FA|q11f|How much do you know about the following options?|Filling out other scholarship applications|Knowledgeable|11|44|0.25|All|All||All Schools|0|1|0|0|0|11|44|na|2024
RegionB|FA|q11f|How much do you know about the following options?|Filling out other scholarship applications|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11f|How much do you know about the following options?|Filling out other scholarship applications|Knowledgeable|11|33|0.333333333333333|Gender|Male||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|FA|q11f|How much do you know about the following options?|Filling out other scholarship applications|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11f|How much do you know about the following options?|Filling out other scholarship applications|Knowledgeable|11|33|0.333333333333333|Race/Ethnicity|White||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|FA|q11g|How much do you know about the following options?|FAFSA|Knowledgeable|11|44|0.25|All|All||All Schools|0|1|0|0|0|11|44|na|2024
RegionB|FA|q11g|How much do you know about the following options?|FAFSA|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11g|How much do you know about the following options?|FAFSA|Knowledgeable|11|33|0.333333333333333|Gender|Male||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|FA|q11g|How much do you know about the following options?|FAFSA|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11g|How much do you know about the following options?|FAFSA|Knowledgeable|11|33|0.333333333333333|Race/Ethnicity|White||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|FA|q11h|How much do you know about the following options?|WASFA|Knowledgeable|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|FA|q11h|How much do you know about the following options?|WASFA|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11h|How much do you know about the following options?|WASFA|Knowledgeable|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q11h|How much do you know about the following options?|WASFA|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11h|How much do you know about the following options?|WASFA|Knowledgeable|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q11i|How much do you know about the following options?|Purpose of FAFSA|Knowledgeable|22|44|0.5|All|All||All Schools|0|1|0|0|0|22|44|na|2024
RegionB|FA|q11i|How much do you know about the following options?|Purpose of FAFSA|Knowledgeable|11|11|1|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|FA|q11i|How much do you know about the following options?|Purpose of FAFSA|Knowledgeable|11|33|0.333333333333333|Gender|Male||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|FA|q11i|How much do you know about the following options?|Purpose of FAFSA|Knowledgeable|11|11|1|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|FA|q11i|How much do you know about the following options?|Purpose of FAFSA|Knowledgeable|11|33|0.333333333333333|Race/Ethnicity|White||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|FA|q11j|How much do you know about the following options?|Purpose of WASFA|Knowledgeable|11|44|0.25|All|All||All Schools|0|1|0|0|0|11|44|na|2024
RegionB|FA|q11j|How much do you know about the following options?|Purpose of WASFA|Knowledgeable|11|11|1|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|FA|q11j|How much do you know about the following options?|Purpose of WASFA|Knowledgeable|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q11j|How much do you know about the following options?|Purpose of WASFA|Knowledgeable|11|11|1|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|FA|q11j|How much do you know about the following options?|Purpose of WASFA|Knowledgeable|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q11k|How much do you know about the following options?|How to fill out the FAFSA|Knowledgeable|11|44|0.25|All|All||All Schools|0|1|0|0|0|11|44|na|2024
RegionB|FA|q11k|How much do you know about the following options?|How to fill out the FAFSA|Knowledgeable|11|11|1|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|FA|q11k|How much do you know about the following options?|How to fill out the FAFSA|Knowledgeable|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q11k|How much do you know about the following options?|How to fill out the FAFSA|Knowledgeable|11|11|1|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|FA|q11k|How much do you know about the following options?|How to fill out the FAFSA|Knowledgeable|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q11l|How much do you know about the following options?|How to fill out the WASFA|Knowledgeable|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|FA|q11l|How much do you know about the following options?|How to fill out the WASFA|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11l|How much do you know about the following options?|How to fill out the WASFA|Knowledgeable|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q11l|How much do you know about the following options?|How to fill out the WASFA|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q11l|How much do you know about the following options?|How to fill out the WASFA|Knowledgeable|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC/DEM|q12a|Please select a statement below that applies to you. *Note: Dual credit courses allow you to earn high school and college credit at the same time.||Dual Credit|22|44|0.5|All|All||All Schools|0|1|0|0|0|22|44|na|2024
RegionB|DC/DEM|q12a|Please select a statement below that applies to you. *Note: Dual credit courses allow you to earn high school and college credit at the same time.||Dual Credit|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC/DEM|q12a|Please select a statement below that applies to you. *Note: Dual credit courses allow you to earn high school and college credit at the same time.||Dual Credit|22|33|0.666666666666667|Gender|Male||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|DC/DEM|q12a|Please select a statement below that applies to you. *Note: Dual credit courses allow you to earn high school and college credit at the same time.||Dual Credit|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC/DEM|q12a|Please select a statement below that applies to you. *Note: Dual credit courses allow you to earn high school and college credit at the same time.||Dual Credit|22|33|0.666666666666667|Race/Ethnicity|White||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|DC|q13a|Which type(s) of dual credit courses do/did you teach?|Advanced Placement (AP)|Multiselect|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|DC|q13a|Which type(s) of dual credit courses do/did you teach?|Advanced Placement (AP)|Multiselect|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q13a|Which type(s) of dual credit courses do/did you teach?|Advanced Placement (AP)|Multiselect|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q13a|Which type(s) of dual credit courses do/did you teach?|Advanced Placement (AP)|Multiselect|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q13a|Which type(s) of dual credit courses do/did you teach?|Advanced Placement (AP)|Multiselect|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q13b|Which type(s) of dual credit courses do/did you teach?|College in the High School (CHS)|Multiselect|22|44|0.5|All|All||All Schools|0|1|0|0|0|22|44|na|2024
RegionB|DC|q13b|Which type(s) of dual credit courses do/did you teach?|College in the High School (CHS)|Multiselect|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q13b|Which type(s) of dual credit courses do/did you teach?|College in the High School (CHS)|Multiselect|22|33|0.666666666666667|Gender|Male||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|DC|q13b|Which type(s) of dual credit courses do/did you teach?|College in the High School (CHS)|Multiselect|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q13b|Which type(s) of dual credit courses do/did you teach?|College in the High School (CHS)|Multiselect|22|33|0.666666666666667|Race/Ethnicity|White||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|DC|q13c|Which type(s) of dual credit courses do/did you teach?|Career and Technical Education (CTE)|Multiselect|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|DC|q13c|Which type(s) of dual credit courses do/did you teach?|Career and Technical Education (CTE)|Multiselect|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q13c|Which type(s) of dual credit courses do/did you teach?|Career and Technical Education (CTE)|Multiselect|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q13c|Which type(s) of dual credit courses do/did you teach?|Career and Technical Education (CTE)|Multiselect|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q13c|Which type(s) of dual credit courses do/did you teach?|Career and Technical Education (CTE)|Multiselect|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q13d|Which type(s) of dual credit courses do/did you teach?|IB - Diploma Programme or Career-related Programme|Multiselect|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|DC|q13d|Which type(s) of dual credit courses do/did you teach?|IB - Diploma Programme or Career-related Programme|Multiselect|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q13d|Which type(s) of dual credit courses do/did you teach?|IB - Diploma Programme or Career-related Programme|Multiselect|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q13d|Which type(s) of dual credit courses do/did you teach?|IB - Diploma Programme or Career-related Programme|Multiselect|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q13d|Which type(s) of dual credit courses do/did you teach?|IB - Diploma Programme or Career-related Programme|Multiselect|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q13e|Which type(s) of dual credit courses do/did you teach?|Other (please specify)|Multiselect|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|DC|q13e|Which type(s) of dual credit courses do/did you teach?|Other (please specify)|Multiselect|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q13e|Which type(s) of dual credit courses do/did you teach?|Other (please specify)|Multiselect|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q13e|Which type(s) of dual credit courses do/did you teach?|Other (please specify)|Multiselect|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q13e|Which type(s) of dual credit courses do/did you teach?|Other (please specify)|Multiselect|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q14b|Have you helped one or more students at your school explore the following dual credit opportunities?|Advanced Placement (AP)|Not Applicable/Yes/No/Not Offered|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|DC|q14b|Have you helped one or more students at your school explore the following dual credit opportunities?|Advanced Placement (AP)|Not Applicable/Yes/No/Not Offered|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q14b|Have you helped one or more students at your school explore the following dual credit opportunities?|Advanced Placement (AP)|Not Applicable/Yes/No/Not Offered|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q14b|Have you helped one or more students at your school explore the following dual credit opportunities?|Advanced Placement (AP)|Not Applicable/Yes/No/Not Offered|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q14b|Have you helped one or more students at your school explore the following dual credit opportunities?|Advanced Placement (AP)|Not Applicable/Yes/No/Not Offered|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q14c|Have you helped one or more students at your school explore the following dual credit opportunities?|College in the High School (CHS)|Not Applicable/Yes/No/Not Offered|22|44|0.5|All|All||All Schools|0|1|0|0|0|22|44|na|2024
RegionB|DC|q14c|Have you helped one or more students at your school explore the following dual credit opportunities?|College in the High School (CHS)|Not Applicable/Yes/No/Not Offered|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q14c|Have you helped one or more students at your school explore the following dual credit opportunities?|College in the High School (CHS)|Not Applicable/Yes/No/Not Offered|22|33|0.666666666666667|Gender|Male||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|DC|q14c|Have you helped one or more students at your school explore the following dual credit opportunities?|College in the High School (CHS)|Not Applicable/Yes/No/Not Offered|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q14c|Have you helped one or more students at your school explore the following dual credit opportunities?|College in the High School (CHS)|Not Applicable/Yes/No/Not Offered|22|33|0.666666666666667|Race/Ethnicity|White||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|DC|q14d|Have you helped one or more students at your school explore the following dual credit opportunities?|Career and Technical Education (CTE)|Not Applicable/Yes/No/Not Offered|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|DC|q14d|Have you helped one or more students at your school explore the following dual credit opportunities?|Career and Technical Education (CTE)|Not Applicable/Yes/No/Not Offered|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q14d|Have you helped one or more students at your school explore the following dual credit opportunities?|Career and Technical Education (CTE)|Not Applicable/Yes/No/Not Offered|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q14d|Have you helped one or more students at your school explore the following dual credit opportunities?|Career and Technical Education (CTE)|Not Applicable/Yes/No/Not Offered|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q14d|Have you helped one or more students at your school explore the following dual credit opportunities?|Career and Technical Education (CTE)|Not Applicable/Yes/No/Not Offered|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q14e|Have you helped one or more students at your school explore the following dual credit opportunities?|IB - Diploma Programme or Career-related Programme|Not Applicable/Yes/No/Not Offered|0|33|0|All|All||All Schools|0|1|0|0|0|0|33|na|2024
RegionB|DC|q14e|Have you helped one or more students at your school explore the following dual credit opportunities?|IB - Diploma Programme or Career-related Programme|Not Applicable/Yes/No/Not Offered|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q14e|Have you helped one or more students at your school explore the following dual credit opportunities?|IB - Diploma Programme or Career-related Programme|Not Applicable/Yes/No/Not Offered|0|22|0|Gender|Male||All Schools|0|2|0|0|0|0|22|na|2024
RegionB|DC|q14e|Have you helped one or more students at your school explore the following dual credit opportunities?|IB - Diploma Programme or Career-related Programme|Not Applicable/Yes/No/Not Offered|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q14e|Have you helped one or more students at your school explore the following dual credit opportunities?|IB - Diploma Programme or Career-related Programme|Not Applicable/Yes/No/Not Offered|0|22|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|22|na|2024
RegionB|DC|q14f|Have you helped one or more students at your school explore the following dual credit opportunities?|I have helped students explore other dual credit opportunities.|Not Applicable/Yes/No/Not Offered|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|DC|q14f|Have you helped one or more students at your school explore the following dual credit opportunities?|I have helped students explore other dual credit opportunities.|Not Applicable/Yes/No/Not Offered|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q14f|Have you helped one or more students at your school explore the following dual credit opportunities?|I have helped students explore other dual credit opportunities.|Not Applicable/Yes/No/Not Offered|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q14f|Have you helped one or more students at your school explore the following dual credit opportunities?|I have helped students explore other dual credit opportunities.|Not Applicable/Yes/No/Not Offered|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q14f|Have you helped one or more students at your school explore the following dual credit opportunities?|I have helped students explore other dual credit opportunities.|Not Applicable/Yes/No/Not Offered|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q18b|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Advanced Placement (AP)|Knowledgeable|11|44|0.25|All|All||All Schools|0|1|0|0|0|11|44|na|2024
RegionB|DC|q18b|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Advanced Placement (AP)|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q18b|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Advanced Placement (AP)|Knowledgeable|11|33|0.333333333333333|Gender|Male||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|DC|q18b|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Advanced Placement (AP)|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q18b|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Advanced Placement (AP)|Knowledgeable|11|33|0.333333333333333|Race/Ethnicity|White||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|DC|q18c|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|College in the High School (CHS)|Knowledgeable|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|DC|q18c|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|College in the High School (CHS)|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q18c|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|College in the High School (CHS)|Knowledgeable|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q18c|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|College in the High School (CHS)|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q18c|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|College in the High School (CHS)|Knowledgeable|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q18d|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Career and Technical Education (CTE)|Knowledgeable|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|DC|q18d|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Career and Technical Education (CTE)|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q18d|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Career and Technical Education (CTE)|Knowledgeable|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q18d|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Career and Technical Education (CTE)|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q18d|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Career and Technical Education (CTE)|Knowledgeable|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q18e|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|IB - Diploma Programme or Career-related Programme|Knowledgeable|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|DC|q18e|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|IB - Diploma Programme or Career-related Programme|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q18e|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|IB - Diploma Programme or Career-related Programme|Knowledgeable|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|DC|q18e|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|IB - Diploma Programme or Career-related Programme|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|DC|q18e|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|IB - Diploma Programme or Career-related Programme|Knowledgeable|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|PS|q21a|What percentage of students in this school do you EXPECT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|22|44|0.5|All|All||All Schools|0|1|0|0|0|22|44|na|2024
RegionB|PS|q21a|What percentage of students in this school do you EXPECT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|11|11|1|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q21a|What percentage of students in this school do you EXPECT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|11|33|0.333333333333333|Gender|Male||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|PS|q21a|What percentage of students in this school do you EXPECT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|11|11|1|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q21a|What percentage of students in this school do you EXPECT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|11|33|0.333333333333333|Race/Ethnicity|White||All Schools|0|2|0|0|0|11|33|na|2024
